Spis_Spis10006_1		CUB
Spis_Spis10012_1		Exo_endo_phos_2
Spis_Spis10030_1		
Spis_Spis10031_1		
Spis_Spis10033_1		
Spis_Spis10039_1		
Spis_Spis10051_1		Pkinase_Tyr/DEAD
Spis_Spis10066_1		
Spis_Spis10075_1		RVT_1
Spis_Spis10076_1		DDE_Tnp_4
Spis_Spis10078_1	Gin1/Rtl1	RVT_1
Spis_Spis10079_1		
Spis_Spis10085_1		
Spis_Spis10086_1	THAP_finger:like:Thap11	YqaJ/THAP/HTH_Tnp_4/DDE_Tnp_4
Spis_Spis10089_1	Gin1/Rtl1	
Spis_Spis10110_1		
Spis_Spis10114_1		RVT_1
Spis_Spis10164_1		SAM_2/RVT_1
Spis_Spis10165_1		
Spis_Spis10167_1		Peptidase_A17/DUF5641
Spis_Spis10168_1		Peptidase_A17
Spis_Spis10169_1		
Spis_Spis10178_1		
Spis_Spis10187_1		
Spis_Spis10188_1		zf-TRAF
Spis_Spis10189_1		
Spis_Spis10190_1		
Spis_Spis10191_1		
Spis_Spis10201_1		
Spis_Spis10203_1		
Spis_Spis10210_1	Vrtn	
Spis_Spis10211_1		
Spis_Spis10212_1		
Spis_Spis10213_1		
Spis_Spis10228_1		
Spis_Spis10249_1		
Spis_Spis10262_1		
Spis_Spis10291_1		
Spis_Spis10293_1	Pif1	
Spis_Spis10294_1		
Spis_Spis10295_1		
Spis_Spis10296_1	Herc3/Herc4/Herc6	
Spis_Spis10297_1		Peptidase_A17/Integrase_H2C2
Spis_Spis10298_1		
Spis_Spis10302_1	Myb:NA	MADF_DNA_bdg
Spis_Spis10304_1	Pif1	Helitron_like_N
Spis_Spis10306_1		
Spis_Spis10307_1		
Spis_Spis10308_1		
Spis_Spis10309_1		DNA_pol_B_2/DNA_pol_B_2
Spis_Spis1031_1		
Spis_Spis10310_1		
Spis_Spis10311_1		
Spis_Spis10313_1		
Spis_Spis10314_1		rve
Spis_Spis10315_1		
Spis_Spis10316_1		
Spis_Spis10317_1		
Spis_Spis10319_1		RVT_1
Spis_Spis10320_1		
Spis_Spis10321_1		
Spis_Spis10329_1		zf-CCHC/RVT_1/RT_RNaseH_2
Spis_Spis10330_1		
Spis_Spis10334_1		
Spis_Spis10379_1		
Spis_Spis10386_1		
Spis_Spis10401_1		
Spis_Spis10413_1	AC132444.6	
Spis_Spis1042_1		
Spis_Spis1043_1		
Spis_Spis1044_1		RVT_1/RT_RNaseH/Integrase_H2C2/rve
Spis_Spis1045_1	Ciita/Naip1/Naip2/Naip5/Naip6/Nlrc3/Nlrc4/Nlrc5/Nlrp10/Nlrp12/Nlrp14/Nlrp1a/Nlrp1b/Nlrp2/Nlrp3/Nlrp4a/Nlrp4b/Nlrp4c/Nlrp4e/Nlrp4f/Nlrp5/Nlrp6/Nlrp9a/Nlrp9b/Nlrp9c/Nlrx1/Nod1/Nod2	NACHT
Spis_Spis10451_1		RVT_1
Spis_Spis10458_1		
Spis_Spis10465_1		RVT_1
Spis_Spis10466_1		RVT_1
Spis_Spis10469_1	Zswim1/Zswim3/Zswim9	
Spis_Spis10470_1	Rnf187	
Spis_Spis10471_1		RT_RNaseH/Integrase_H2C2/rve
Spis_Spis10473_1		
Spis_Spis10484_1		
Spis_Spis10486_1		
Spis_Spis10487_1		
Spis_Spis10492_1		
Spis_Spis10493_1		
Spis_Spis10494_1		
Spis_Spis10501_1		
Spis_Spis10512_1		
Spis_Spis10513_1		
Spis_Spis10519_1	Nynrin	RT_RNaseH_2
Spis_Spis10520_1		
Spis_Spis10522_1		DDE_Tnp_4
Spis_Spis10527_1		
Spis_Spis10529_1		
Spis_Spis10530_1		
Spis_Spis10545_1		DDE_Tnp_4
Spis_Spis10546_1		
Spis_Spis10547_1		Death
Spis_Spis10548_1		
Spis_Spis10589_1		
Spis_Spis10593_1	Ttc28	TPR_12/TPR_12
Spis_Spis10619_1		
Spis_Spis10625_1	Pogz	DDE_1
Spis_Spis10627_1	THAP_finger:like:Thap11	THAP/HTH_Tnp_4
Spis_Spis10628_1		
Spis_Spis10634_1		RT_RNaseH_2/DDE_Tnp_1_7/Exo_endo_phos_2
Spis_Spis10637_1		
Spis_Spis10638_1		
Spis_Spis10639_1	Xk	XK-related
Spis_Spis10642_1		
Spis_Spis10643_1		
Spis_Spis10645_1	Hmga1/Hmga1b	
Spis_Spis10670_1		
Spis_Spis10717_1		
Spis_Spis10721_1		
Spis_Spis10753_1		
Spis_Spis10787_1		rve
Spis_Spis10795_1		
Spis_Spis10801_1		
Spis_Spis10817_1	Nhlrc1/Nhlrc3/Nhlrc4/Pml/Rnf207/Rnf208/Trim25/Trim62/Trim80	
Spis_Spis10824_1		NHL
Spis_Spis10829_1	Ttc28	TPR_12/TPR_7/CHAT
Spis_Spis10836_1		
Spis_Spis10843_1		
Spis_Spis10848_1		rve
Spis_Spis10849_1	Gin1/Rtl1	RT_RNaseH
Spis_Spis10850_1	Ncdn	RVT_1/RT_RNaseH_2/Neurochondrin
Spis_Spis10875_1		
Spis_Spis10894_1		
Spis_Spis10908_1	Aebp1/Cpxm1/Cpxm2/Dcbld1/Dcbld2/Edil3/F5/F8/Ly75/Mfge8/Mrc1/Mrc2/Nrp1/Nrp2/Pla2r1/Rs1	PAN_1/F5_F8_type_C/PAN_1/PAN_1/F5_F8_type_C
Spis_Spis10921_1		
Spis_Spis10922_1		
Spis_Spis10937_1	Tmem151a/Tmem151b	
Spis_Spis10957_1	Gin1/Rtl1	gag-asp_proteas
Spis_Spis10958_1		
Spis_Spis10960_1		
Spis_Spis10961_1		
Spis_Spis10963_1		
Spis_Spis10965_1	Otud1	
Spis_Spis1097_1		
Spis_Spis10975_1		
Spis_Spis11004_1		RVT_1
Spis_Spis11005_1		PAN_1/Fibrinogen_C
Spis_Spis11018_1		
Spis_Spis11040_1		
Spis_Spis11042_1	Ciita/Naip1/Naip2/Naip5/Naip6/Nlrc3/Nlrc4/Nlrc5/Nlrp10/Nlrp12/Nlrp14/Nlrp1a/Nlrp1b/Nlrp2/Nlrp3/Nlrp4a/Nlrp4b/Nlrp4c/Nlrp4e/Nlrp4f/Nlrp5/Nlrp6/Nlrp9a/Nlrp9b/Nlrp9c/Nlrx1/Nod1/Nod2	
Spis_Spis11044_1		
Spis_Spis11046_1	G2e3	
Spis_Spis11077_1		
Spis_Spis11078_1		
Spis_Spis11080_1		
Spis_Spis11081_1		
Spis_Spis11086_1	Brinker:like:Pogk	BrkDBD/HTH_Tnp_Tc5/DDE_1
Spis_Spis11087_1		
Spis_Spis11089_1		Pkinase_Tyr
Spis_Spis11090_1	AC132444.6	RVT_1
Spis_Spis11095_1		
Spis_Spis11097_1		
Spis_Spis11099_1	Nynrin	RT_RNaseH_2
Spis_Spis11100_1		Laminin_G_3/F5_F8_type_C
Spis_Spis11106_1		
Spis_Spis11114_1		HSBP1
Spis_Spis11140_1		
Spis_Spis11164_1		
Spis_Spis11180_1		
Spis_Spis11187_1	Cradd	CARD
Spis_Spis11190_1		
Spis_Spis11201_1		
Spis_Spis11210_1		DDE_3
Spis_Spis11227_1		RVT_1/Collagen/Pox_A32/Rho_N
Spis_Spis11228_1		CARD
Spis_Spis11233_1		RVT_1
Spis_Spis11259_1	Exosc10	
Spis_Spis11280_1		YqaJ/RdRP
Spis_Spis11297_1	Ciita/Naip1/Naip2/Naip5/Naip6/Nlrc3/Nlrc4/Nlrc5/Nlrp10/Nlrp12/Nlrp14/Nlrp1a/Nlrp1b/Nlrp2/Nlrp3/Nlrp4a/Nlrp4b/Nlrp4c/Nlrp4e/Nlrp4f/Nlrp5/Nlrp6/Nlrp9a/Nlrp9b/Nlrp9c/Nlrx1/Nod1/Nod2	NACHT/LRR_6/LRR_6/LRR_6/LRR_6
